(37.399774, -79.181653)
(37.414049, -121.94087)
(37.423723, -81.006696)
(37.429434, -122.167359)
(37.44877, -122.265398)
(37.453475, -122.190797)
(37.473636, -105.879642)
(37.479232, -82.521063)
(37.50904, -121.961761)
(37.52577, -120.852511)
(37.52773, -121.916339)
(37.535698, -122.334801)
(37.547377, -122.307618)
(37.54962, -77.452697)
(37.562405, -77.450903)
(37.57202, -84.292893)
(37.577393, -77.538806)
(37.58153, -77.488437)
(37.602425, -93.407056)
(37.63042, -122.467335)
(37.636837, -77.473918)
(37.642458, -122.105636)
(37.645709, -84.779392)
(37.651056, -121.009792)
(37.656976, -97.371819)
(37.657694, -122.054135)
(37.670672, -95.464976)
(37.672643, -97.37768)
(37.674617, -113.070146)
(37.678459, -97.367048)
(37.688248, -82.778847)
(37.692858, -85.879927)
(37.710873, -121.80058)
(37.714193, -89.217273)
(37.718882, -97.292361)
(37.721224, -122.476799)
(37.725953, -122.451155)
(37.740368, -79.35037)
(37.740845, -84.300796)
(37.744489, -87.119658)
(37.747453, -89.09021)
(37.76043, -77.478416)
(37.767485, -122.399451)
(37.76767, -81.136085)
(37.769041, -87.111639)
(37.775924, -81.184072)
(37.776618, -122.450477)
(37.776891, -100.037481)
(37.781017, -122.279303)
(37.781425, -122.182294)
(37.787943, -122.400578)
(37.788939, -79.443018)
(37.789088, -122.167335)
(37.789374, -122.398969)
(37.7896, -79.437067)
(37.797257, -122.26283)
(37.802276, -122.187804)
(37.806699, -96.882987)
(37.816206, -94.715334)
(37.82029, -122.266331)
(37.840731, -122.109031)
(37.841898, -122.287672)
(37.845199, -90.481847)
(37.851756, -82.023014)
(37.862029, -84.662606)
(37.869769, -122.269877)
(37.871918, -122.260463)
(37.908696, -121.231507)
(37.938038, -95.396377)
(37.953426, -91.775583)
(37.954897, -122.549149)
(37.962374, -87.677214)
(37.968516, -122.073142)
(37.969381, -122.337377)
(37.969984, -103.544874)
(37.970151, -100.848082)
(37.971549, -87.531644)
(37.976815, -121.801607)
(37.981279, -122.512051)
(37.981424, -121.312301)
(37.995562, -121.317597)
(37.99756, -121.308461)
(38.006474, -121.860967)
(38.006895, -78.483707)
(38.024808, -84.503665)
(38.035665, -78.503428)
(38.038911, -84.504747)
(38.052983, -84.493202)
(38.068035, -97.92135)
(38.069061, -122.231551)
(38.153884, -79.069273)
(38.186768, -83.434021)
(38.190904, -76.429097)
(38.201427, -84.855402)
(38.207386, -75.686852)
(38.207615, -84.553767)
(38.212824, -85.670489)
(38.216862, -85.760412)
(38.219279, -85.704997)
(38.235881, -122.122368)
(38.242407, -85.757725)
(38.246027, -85.753615)
(38.248216, -85.687649)
(38.262124, -104.636258)
(38.274081, -122.274381)
(38.277005, -85.695972)
(38.302492, -77.476055)
(38.30859, -104.579033)
(38.333367, -81.616244)
(38.338805, -82.945561)
(38.340274, -122.677066)
(38.340891, -87.35144)
(38.345191, -85.819985)
(38.34648, -75.604815)
(38.348606, -97.200949)
(38.353846, -81.6983)
(38.357978, -97.668597)
(38.371422, -97.642996)
(38.378484, -78.969007)
(38.380541, -81.765034)
(38.392635, -82.458186)
(38.414784, -96.179021)
(38.422482, -82.428964)
(38.42889, -87.778448)
(38.436311, -78.870484)
(38.45295, -121.423108)
(38.45709, -122.718974)
(38.469201, -82.650664)
(38.471134, -78.880326)
(38.494532, -121.454197)
(38.516406, -89.924466)
(38.524781, -82.666876)
(38.539667, -121.749567)
(38.541096, -121.491139)
(38.544635, -90.470904)
(38.549936, -106.919132)
(38.556151, -121.371331)
(38.559415, -121.423549)
(38.564431, -92.166724)
(38.580598, -97.67367)
(38.587784, -121.415767)
(38.588875, -90.345151)
(38.603173, -95.264187)
(38.608154, -89.816822)
(38.631744, -90.224288)
(38.636801, -90.2351)
(38.637165, -90.258772)
(38.641526, -90.462586)
(38.642697, -90.315712)
(38.644774, -90.505998)
(38.64575, -121.529503)
(38.647929, -90.310604)
(38.65085, -121.349672)
(38.653303, -90.248465)
(38.660392, -121.73533)
(38.661372, -121.127486)
(38.687766, -87.519939)
(38.696423, -93.268028)
(38.710312, -90.311091)
(38.715642, -85.460051)
(38.730867, -82.993769)
(38.735913, -88.099589)
(38.745678, -90.437078)
(38.759111, -93.737428)
(38.759703, -90.641105)
(38.764287, -104.787261)
(38.778712, -95.187346)
(38.785425, -90.501286)
(38.790773, -121.211688)
(38.793949, -89.997779)
(38.801799, -77.083035)
(38.813795, -97.607973)
(38.827438, -76.918039)
(38.829976, -77.307428)
(38.832183, -104.78721)
(38.833361, -77.236718)
(38.84886, -104.822697)
(38.849354, -91.955273)
(38.860287, -91.950416)
(38.872156, -99.342503)
(38.875615, -94.781635)
(38.888689, -76.824623)
(38.890995, -77.085294)
(38.892735, -104.800296)
(38.894162, -89.40824)
(38.894265, -104.833928)
(38.905562, -77.128785)
(38.910459, -77.220505)
(38.912706, -76.847584)
(38.91339, -94.591758)
(38.92258, -94.771491)
(38.924125, -94.727798)
(38.931232, -79.846022)
(38.93547, -80.834295)
(38.938335, -94.529762)
(38.938834, -95.232879)
(38.94531, -92.328843)
(38.949983, -76.866209)
(38.951624, -90.194405)
(38.957388, -92.326354)
(38.958549, -95.247567)
(38.960638, -84.633478)
(38.980507, -76.481692)
(38.986349, -77.000608)
(38.988178, -76.944721)
(38.990661, -80.218969)
(39.010957, -104.891358)
(39.017166, -84.641475)
(39.018185, -76.759721)
(39.022963, -84.568923)
(39.029714, -84.463483)
(39.032318, -94.573003)
(39.033778, -95.702222)
(39.034179, -94.582141)
(39.04497, -95.751158)
(39.046353, -94.583594)
(39.049813, -76.512223)
(39.068668, -94.58966)
(39.080643, -108.553275)
(39.080645, -84.19437)
(39.095893, -84.639453)
(39.098656, -77.15929)
(39.108522, -93.190654)
(39.116346, -108.53062)
(39.121821, -84.509564)
(39.121911, -94.748061)
(39.126536, -121.53964)
(39.126921, -84.500166)
(39.131159, -84.51428)
(39.149547, -84.47465)
(39.149915, -84.536936)
(39.150497, -92.685253)
(39.158067, -80.047728)
(39.163182, -75.527716)
(39.16609, -86.526559)
(39.167355, -78.157433)
(39.174673, -76.836463)
(39.185691, -94.573185)
(39.186158, -119.79036)
(39.187173, -75.54053)
(39.188648, -96.581077)
(39.189256, -94.679041)
(39.198371, -75.56012)
(39.213636, -76.877964)
(39.216379, -81.506192)
(39.217329, -76.06878)
(39.234333, -84.399956)
(39.236924, -83.614085)
(39.247844, -94.413126)
(39.256686, -76.711607)
(39.264664, -76.544942)
(39.279396, -94.906743)
(39.283312, -84.444969)
(39.283693, -84.365946)
(39.286864, -76.623983)
(39.287826, -77.860121)
(39.305834, -76.616591)
(39.308792, -76.621033)
(39.309556, -76.749455)
(39.311258, -76.658687)
(39.319978, -76.662878)
(39.326798, -82.100985)
(39.328977, -76.621595)
(39.329404, -83.002175)
(39.344161, -76.585565)
(39.346358, -76.621872)
(39.350612, -76.619739)
(39.352647, -76.48211)
(39.360177, -111.58296)
(39.377448, -84.563385)
(39.377601, -101.052744)
(39.393622, -76.611164)
(39.403271, -76.604593)
(39.410175, -76.594843)
(39.41668, -81.450045)
(39.416969, -88.380835)
(39.418607, -92.455064)
(39.420631, -77.419049)
(39.433071, -77.804101)
(39.438323, -78.981441)
(39.441954, -82.220791)
(39.444744, -83.818342)
(39.452241, -77.417849)
(39.463165, -119.786947)
(39.469073, -87.407846)
(39.478298, -86.047182)
(39.479843, -88.175658)
(39.483057, -80.162447)
(39.483079, -80.162433)
(39.483602, -87.326749)
(39.486897, -77.959272)
(39.48705, -77.959701)
(39.492036, -74.531087)
(39.507757, -84.732954)
(39.523776, -84.35724)
(39.543642, -119.815377)
(39.54636, -107.324441)
(39.571402, -119.796975)
(39.572646, -95.111473)
(39.584231, -77.001992)
(39.607505, -105.018631)
(39.613155, -82.904885)
(39.631009, -77.667379)
(39.63248, -79.955006)
(39.634371, -79.954391)
(39.640904, -86.860363)
(39.644364, -84.146046)
(39.650918, -78.934293)
(39.652152, -78.730398)
(39.673548, -104.870151)
(39.678005, -104.963259)
(39.679577, -75.752822)
(39.681705, -77.351887)
(39.682299, -75.586998)
(39.68614, -104.939111)
(39.695052, -84.192006)
(39.698756, -75.47013)
(39.709108, -75.119119)
(39.709571, -86.133969)
(39.71388, -105.09456)
(39.71788, -104.802673)
(39.720277, -105.150094)
(39.721211, -89.611249)
(39.723705, -104.789683)
(39.724786, -104.786666)
(39.729015, -91.39094)
(39.729524, -89.616796)
(39.729712, -121.844859)
(39.7313, -90.246171)
(39.739547, -84.176113)
(39.741413, -105.001044)
(39.741501, -75.689624)
(39.74332, -105.069911)
(39.744202, -105.00504)
(39.745149, -104.837722)
(39.74575, -104.985751)
(39.749237, -83.814692)
(39.751443, -105.223364)
(39.75303, -104.994725)
(39.7575, -94.785643)
(39.757598, -84.200628)
(39.772948, -86.172217)
(39.77651, -104.856171)
(39.780634, -84.064881)
(39.781339, -75.121269)
(39.784874, -75.038381)
(39.788175, -105.030756)
(39.803753, -86.158213)
(39.807723, -75.926458)
(39.807941, -75.061659)
(39.813233, -86.202643)
(39.823431, -84.915037)
(39.831679, -105.00252)
(39.836597, -77.236792)
(39.8374, -86.172167)
(39.840996, -89.595331)
(39.842612, -88.976298)
(39.861689, -75.355363)
(39.866057, -75.303038)
(39.874876, -75.440022)
(39.883887, -88.894125)
(39.884503, -86.246276)
(39.896411, -83.799788)
(39.899871, -80.186205)
(39.901452, -105.038068)
(39.905159, -75.354278)
(39.91844, -86.109501)
(39.932274, -75.529262)
(39.934029, -83.815445)
(39.938898, -91.385975)
(39.940449, -82.940493)
(39.945483, -75.166332)
(39.946017, -75.165888)
(39.94614, -76.727984)
(39.946412, -75.207001)
(39.948064, -75.12224)
(39.948274, -75.158266)
(39.94847, -74.955631)
(39.949659, -77.650712)
(39.950929, -75.19391)
(39.953398, -75.59812)
(39.954875, -82.937867)
(39.955217, -75.190051)
(39.956625, -83.021501)
(39.95831, -82.990375)
(39.96098, -82.031063)
(39.96241, -82.031198)
(39.962458, -75.165604)
(39.966074, -82.989479)
(39.966724, -75.39308)
(39.96887, -82.98766)
(39.972205, -74.894464)
(39.980546, -75.156859)
(39.983475, -105.250075)
(39.992432, -76.660321)
(39.992764, -82.940689)
(39.994442, -75.238343)
(39.996585, -81.737127)
(39.999324, -83.014853)
(40.000337, -76.357381)
(40.007452, -75.305207)
(40.007809, -74.16549)
(40.008781, -105.270823)
(40.022582, -75.314801)
(40.02736, -75.313223)
(40.027981, -75.570711)
(40.037588, -86.906)
(40.037951, -76.288718)
(40.037979, -75.153061)
(40.039388, -75.345457)
(40.048045, -76.319037)
(40.050448, -75.370316)
(40.056355, -75.375263)
(40.057933, -77.522335)
(40.060419, -76.247035)
(40.060581, -74.986451)
(40.063318, -80.721263)
(40.064964, -79.88679)
(40.068722, -75.157038)
(40.069314, -82.447441)
(40.070513, -75.685133)
(40.070873, -80.690804)
(40.071505, -82.523272)
(40.075347, -76.287761)
(40.078096, -93.617353)
(40.083063, -82.900188)
(40.084407, -82.901039)
(40.08678, -75.228742)
(40.08714, -75.104786)
(40.092606, -75.163876)
(40.09568, -74.2221)
(40.097992, -74.870959)
(40.099617, -74.228186)
(40.101644, -75.394652)
(40.104718, -88.229114)
(40.112768, -85.664315)
(40.125327, -82.936444)
(40.127539, -87.587884)
(40.131963, -88.290359)
(40.137976, -74.965749)
(40.147019, -82.941874)
(40.149236, -76.593224)
(40.155442, -89.36153)
(40.156579, -76.988269)
(40.165809, -74.909509)
(40.170622, -80.24049)
(40.175609, -75.276093)
(40.188267, -92.581658)
(40.193023, -75.456505)
(40.202796, -77.197854)
(40.202804, -75.236601)
(40.203431, -85.409043)
(40.220487, -74.768562)
(40.245294, -111.68431)
(40.250851, -111.649281)
(40.258792, -103.771822)
(40.26193, -76.880261)
(40.26408, -78.837175)
(40.265957, -78.834163)
(40.268651, -74.778791)
(40.276447, -79.532676)
(40.278796, -74.737833)
(40.280066, -74.006447)
(40.281078, -111.716456)
(40.29265, -79.403762)
(40.295963, -83.069757)
(40.296777, -76.886408)
(40.298659, -75.158452)
(40.3049, -76.934461)
(40.309407, -79.557433)
(40.310028, -75.936754)
(40.330604, -76.514431)
(40.334861, -75.935086)
(40.348732, -74.659365)
(40.350804, -79.926575)
(40.351692, -94.883339)
(40.361351, -75.909742)
(40.372901, -82.471074)
(40.374408, -82.397977)
(40.376056, -80.672337)
(40.376919, -80.620524)
(40.409559, -104.763415)
(40.410855, -104.692777)
(40.419941, -111.886031)
(40.428206, -86.914435)
(40.43589, -79.993123)
(40.438768, -80.002061)
(40.439293, -79.963448)
(40.44357, -79.941993)
(40.444388, -79.953254)
(40.448432, -79.926083)
(40.450908, -80.018453)
(40.456246, -85.497034)
(40.459679, -78.600898)
(40.460062, -86.132048)
(40.465286, -79.823825)
(40.465934, -74.438877)
(40.467736, -81.407707)
(40.468086, -90.686899)
(40.489901, -88.992014)
(40.498769, -74.446251)
(40.500523, -78.017292)
(40.504728, -74.366544)
(40.506734, -78.63904)
(40.509403, -88.990058)
(40.513561, -75.783933)
(40.517937, -85.667503)
(40.520415, -80.210468)
(40.527932, -111.892792)
(40.53301, -89.014776)
(40.554506, -74.474974)
(40.55934, -74.309058)
(40.568615, -80.014851)
(40.574805, -105.080732)
(40.577017, -83.089156)
(40.577222, -73.935812)
(40.577779, -83.090597)
(40.586318, -75.519221)
(40.59025, -98.374403)
(40.591908, -75.568979)
(40.596416, -75.508502)
(40.601831, -74.14849)
(40.605584, -74.179757)
(40.605982, -74.404293)
(40.606822, -75.380236)
(40.608783, -73.958977)
(40.61334, -122.332981)
(40.615588, -74.092913)
(40.616966, -80.576702)
(40.617531, -79.159332)
(40.622952, -96.950932)
(40.625731, -122.317982)
(40.630947, -75.383638)
(40.631517, -73.949898)
(40.634863, -73.985376)
(40.637215, -103.197329)
(40.642287, -89.543531)
(40.655601, -80.305876)
(40.66474, -75.610715)
(40.666256, -73.957076)
(40.668595, -74.319138)
(40.669694, -73.938778)
(40.671575, -111.942809)
(40.67253, -75.32351)
(40.677981, -74.233503)
(40.684326, -111.870034)
(40.68481, -111.869752)
(40.685819, -111.870502)
(40.685941, -73.626183)
(40.690418, -73.967664)
(40.691297, -73.96431)
(40.691464, -73.986076)
(40.692999, -84.149151)
(40.693228, -73.992164)
(40.695483, -73.987856)
(40.696896, -89.616786)
(40.69956, -75.209786)
(40.701452, -99.098699)
(40.701576, -73.796313)
(40.705687, -73.959113)
(40.705781, -74.014004)
(40.705798, -74.015605)
(40.706359, -74.274929)
(40.707235, -89.52485)
(40.708706, -74.014702)
(40.709937, -74.08727)
(40.711014, -74.004719)
(40.71482, -89.269624)
(40.714894, -73.831156)
(40.715959, -73.60078)
(40.71879, -74.011826)
(40.721439, -73.653321)
(40.722523, -73.796104)
(40.727105, -74.071541)
(40.728029, -73.501125)
(40.728148, -73.991609)
(40.728872, -73.595286)
(40.72921, -73.858441)
(40.729452, -73.997264)
(40.7303, -74.062903)
(40.730779, -111.855757)
(40.735182, -73.816098)
(40.735508, -73.997114)
(40.738347, -84.026319)
(40.738444, -74.178234)
(40.738809, -73.982359)
(40.739122, -74.175809)
(40.740238, -73.983417)
(40.741997, -74.177113)
(40.742336, -74.246027)
(40.7445, -73.935057)
(40.744776, -74.025334)
(40.744812, -75.018309)
(40.746384, -73.99567)
(40.74731, -73.994781)
(40.747747, -73.983492)
(40.748612, -73.983822)
(40.75043, -73.941511)
(40.75281, -73.984131)
(40.753199, -73.989404)
(40.753986, -73.979458)
(40.754224, -73.42832)
(40.755481, -73.756656)
(40.757105, -73.986466)
(40.759865, -73.975054)
(40.760109, -73.829457)
(40.761829, -74.424584)
(40.762484, -111.846044)
(40.762917, -84.157004)
(40.76528, -111.890777)
(40.766096, -111.890573)
(40.7662, -83.827441)
(40.768348, -73.881721)
(40.768669, -73.964795)
(40.768787, -73.959767)
(40.770351, -73.98841)
(40.77113, -111.9002)
(40.772275, -73.987549)
(40.772518, -80.321826)
(40.774498, -74.432121)
(40.774778, -96.651095)
(40.775194, -81.922936)
(40.7804, -89.682864)
(40.78182, -74.438221)
(40.784113, -73.82885)
(40.794506, -73.369348)
(40.795105, -74.194309)
(40.7965, -77.862848)
(40.796768, -96.651532)
(40.797502, -76.875329)
(40.799021, -73.571907)
(40.802495, -73.943356)
(40.807217, -73.795309)
(40.808286, -73.961885)
(40.810098, -73.963346)
(40.81046, -81.934674)
(40.81079, -96.62818)
(40.812447, -73.6078)
(40.81357, -73.763004)
(40.814496, -91.171881)
(40.817598, -96.700508)
(40.81812, -73.926759)
(40.819846, -73.948542)
(40.820714, -73.593678)
(40.825662, -81.376863)
(40.829364, -79.911433)
(40.832753, -74.272571)
(40.833434, -73.9458)
(40.839098, -96.64831)
(40.841102, -74.180997)
(40.84343, -115.767274)
(40.84764, -74.833644)
(40.848963, -73.056165)
(40.850605, -73.929873)
(40.858112, -73.912043)
(40.859141, -74.579873)
(40.859354, -73.882705)
(40.860414, -74.198141)
(40.861755, -82.321061)
(40.862137, -74.057936)
(40.864459, -73.900215)
(40.867272, -74.096452)
(40.868568, -81.43731)
(40.870597, -81.439017)
(40.872962, -73.895379)
(40.873516, -74.130158)
(40.873908, -81.369931)
(40.877481, -124.078293)
(40.885499, -74.255794)
(40.885847, -74.040491)
(40.889582, -98.372549)
(40.889756, -73.901893)
(40.895606, -83.899439)
(40.897209, -74.028986)
(40.898152, -85.497317)
(40.898587, -74.189483)
(40.905256, -81.111029)
(40.913657, -73.908887)
(40.91476, -73.12046)
(40.914824, -90.63731)
(40.914853, -97.089054)
(40.915145, -74.057574)
(40.918449, -74.168778)
(40.925725, -73.788046)
(40.9355, -73.843727)
(40.943064, -90.373165)
(40.943382, -73.82202)
(40.945255, -74.200248)
(40.951782, -74.088804)
(40.954317, -76.882616)
(40.973791, -91.552459)
(40.99599, -75.173905)
(41.00782, -76.447844)
(41.010549, -85.762643)
(41.017781, -91.967306)
(41.021626, -73.874447)
(41.02817, -81.493109)
(41.028956, -111.925227)
(41.032187, -73.715645)
(41.033687, -73.784404)
(41.041576, -73.936799)
(41.045105, -92.394736)
(41.047223, -73.701955)
(41.047419, -73.950555)
(41.053344, -83.652313)
(41.056081, -73.542206)
(41.057866, -74.131486)
(41.062719, -80.045965)
(41.067633, -74.758079)
(41.068458, -73.789669)
(41.073437, -94.380906)
(41.076613, -85.115424)
(41.078365, -85.116479)
(41.078551, -81.511679)
(41.080942, -74.174086)
(41.083771, -74.148846)
(41.087205, -85.177246)
(41.098178, -87.851047)
(41.102574, -73.450965)
(41.104288, -104.778789)
(41.104928, -80.64659)
(41.110429, -100.748417)
(41.114682, -74.070243)
(41.114833, -83.168387)
(41.117278, -85.108962)
(41.118316, -83.184197)
(41.119272, -80.331017)
(41.133929, -74.085969)
(41.1382062, -74.029573)
(41.141517, -77.460108)
(41.143856, -81.470433)
(41.146653, -81.342533)
(41.150225, -95.91764)
(41.155237, -87.875165)
(41.1558, -80.081481)
(41.157673, -73.255903)
(41.164741, -73.190166)
(41.169646, -73.149023)
(41.175228, -73.191003)
(41.192591, -111.944845)
(41.194728, -75.991095)
(41.207805, -79.377501)
(41.220893, -73.243332)
(41.22595, -85.814228)
(41.234145, -77.023665)
(41.240028, -96.021425)
(41.244199, -75.890262)
(41.24666, -77)
(41.250097, -75.879822)
(41.256312, -95.973966)
(41.258769, -96.008516)
(41.259165, -95.974847)
(41.264286, -111.964808)
(41.265361, -95.947811)
(41.265973, -96.048511)
(41.267503, -72.976966)
(41.271974, -73.132014)
(41.272168, -95.797975)
(41.278748, -80.836233)
(41.291314, -72.961472)
(41.291992, -82.216795)
(41.296842, -84.357075)
(41.30354, -105.621161)
(41.303785, -72.927682)
(41.310111, -92.647095)
(41.310451, -95.957829)
(41.3107, -81.143981)
(41.311158, -72.926688)
(41.311773, -105.57931)
(41.316419, -72.065336)
(41.328013, -72.09523)
(41.332519, -72.923848)
(41.333225, -72.947897)
(41.333864, -74.161179)
(41.345277, -75.971541)
(41.365503, -93.563471)
(41.373017, -81.851145)
(41.375513, -83.640896)
(41.375823, -72.101583)
(41.379833, -72.107321)
(41.390479, -73.956603)
(41.400365, -73.444264)
(41.401539, -92.922199)
(41.404607, -81.781757)
(41.406556, -75.656915)
(41.411556, -75.658963)
(41.413005, -122.38909)
(41.413293, -82.073549)
(41.41354, -80.384383)
(41.418915, -72.894117)
(41.434587, -75.634142)
(41.43674, -96.488008)
(41.438629, -74.426028)
(41.462239, -87.040172)
(41.471545, -71.30124)
(41.477283, -90.447799)
(41.484691, -71.527356)
(41.491321, -81.531338)
(41.494906, -81.683533)
(41.497035, -81.465118)
(41.500535, -88.180985)
(41.502281, -81.674355)
(41.502365, -90.55057)
(41.506894, -81.516617)
(41.507419, -81.609596)
(41.509945, -72.103039)
(41.510435, -81.602416)
(41.513872, -74.012655)
(41.522179, -90.574459)
(41.525316, -87.638943)
(41.532225, -88.096057)
(41.535549, -73.081497)
(41.539516, -72.611838)
(41.54065, -90.579854)
(41.549749, -73.072963)
(41.554665, -72.657146)
(41.555617, -73.039242)
(41.557324, -87.337249)
(41.558969, -75.777456)
(41.563582, -85.827795)
(41.582662, -83.683042)
(41.584324, -87.474236)
(41.587998, -83.538634)
(41.590964, -109.237126)
(41.594559, -93.626238)
(41.60129, -93.652163)
(41.605432, -88.079032)
(41.606427, -87.619123)
(41.620813, -93.604352)
(41.62869, -71.004552)
(41.632502, -85.008009)
(41.637463, -81.364723)
(41.64869, -80.147168)
(41.650214, -71.260374)
(41.658319, -83.552538)
(41.659236, -72.754498)
(41.660572, -83.614714)
(41.661783, -71.502892)
(41.661935, -91.536425)
(41.665324, -86.221991)
(41.667687, -87.783973)
(41.671008, -87.494123)
(41.678399, -86.194686)
(41.686895, -73.895088)
(41.688246, -72.767972)
(41.691911, -70.337334)
(41.692502, -72.765991)
(41.694613, -87.836915)
(41.703058, -86.238959)
(41.705498, -72.87754)
(41.707199, -87.714749)
(41.707274, -86.256947)
(41.707348, -93.611597)
(41.709997, -87.589249)
(41.710009, -83.706108)
(41.712817, -71.481509)
(41.714006, -83.680536)
(41.717841, -81.251817)
(41.718446, -87.609384)
(41.720937, -73.935484)
(41.721673, -72.218753)
(41.721994, -71.119133)
(41.724245, -73.904652)
(41.739072, -70.624084)
(41.740748, -111.81391)
(41.740936, -74.082188)
(41.742977, -72.64032)
(41.745806, -73.933231)
(41.747451, -72.690882)
(41.747952, -92.722094)
(41.753631, -88.349023)
(41.755955, -87.723981)
(41.756188, -111.850619)
(41.761625, -72.561939)
(41.762673, -72.672175)
(41.768397, -72.672734)
(41.77576, -88.14279)
(41.777569, -88.097307)
(41.780253, -87.643425)
(41.781041, -72.72965)
(41.787994, -87.599539)
(41.798591, -72.715213)
(41.80697, -88.104)
(41.807467, -77.073901)
(41.809098, -72.249948)
(41.819956, -71.41277)
(41.824303, -87.762306)
(41.825935, -71.407692)
(41.82617, -71.40385)
(41.82623, -71.889673)
(41.8313, -87.627321)
(41.841577, -88.071635)
(41.842415, -71.46556)
(41.842742, -71.437446)
(41.870176, -88.099643)
(41.870717, -80.121318)
(41.871837, -87.650503)
(41.874261, -87.624667)
(41.875705, -103.64249)
(41.876055, -87.624952)
(41.877618, -87.62724)
(41.878092, -87.675321)
(41.880093, -87.624699)
(41.88053, -87.63739)
(41.88105, -87.625758)
(41.882558, -87.627413)
(41.886067, -87.626596)
(41.888296, -80.830377)
(41.897164, -87.945369)
(41.897822, -87.633459)
(41.898591, -84.061481)
(41.898696, -87.809482)
(41.902678, -87.823003)
(41.905577, -87.832162)
(41.905624, -84.018841)
(41.90748, -87.685291)
(41.911268, -91.651172)
(41.916082, -87.841056)
(41.920092, -71.539547)
(41.920668, -73.058734)
(41.924554, -91.423741)
(41.933682, -84.633195)
(41.933869, -88.766428)
(41.9385, -71.47748)
(41.94219, -87.69146)
(41.943415, -78.673701)
(41.949727, -88.038558)
(41.958774, -87.787868)
(41.963859, -86.355815)
(41.964502, -87.659107)
(41.966637, -71.183979)
(41.972414, -87.662806)
(41.975268, -87.709948)
(41.980399, -87.718983)
(41.98749, -70.974553)
(41.988263, -91.658192)
(41.998409, -72.570177)
(42.000765, -87.656872)
(42.001931, -91.650991)
(42.018066, -88.32194)
(42.020386, -73.909927)
(42.026212, -93.648504)
(42.044033, -71.930283)
(42.048647, -97.396578)
(42.050356, -87.679858)
(42.055088, -72.583382)
(42.05905, -71.080632)
(42.061754, -88.291336)
(42.061893, -87.880644)
(42.07507, -70.989799)
(42.079354, -104.190823)
(42.080191, -78.481107)
(42.081829, -88.072811)
(42.085634, -71.397813)
(42.087868, -75.966889)
(42.0961, -76.813459)
(42.101576, -72.556751)
(42.10578, -80.053412)
(42.108827, -72.578514)
(42.112346, -72.558338)
(42.1146, -79.218967)
(42.115017, -72.520466)
(42.128403, -80.087166)
(42.132698, -72.796503)
(42.135872, -75.908065)
(42.141781, -72.60154)
(42.185077, -122.695081)
(42.194781, -72.651252)
(42.195028, -121.698855)
(42.197945, -87.880851)
(42.206568, -84.556074)
(42.225948, -85.682144)
(42.23752, -71.808214)
(42.238061, -71.116539)
(42.241556, -97.015122)
(42.245049, -84.745639)
(42.249574, -87.827454)
(42.249987, -71.823356)
(42.251675, -83.627443)
(42.252416, -71.003476)
(42.254476, -77.788106)
(42.255262, -77.794632)
(42.255903, -89.027291)
(42.256838, -72.575511)
(42.257152, -121.785177)
(42.260866, -71.058279)
(42.26361, -83.66559)
(42.267526, -71.844018)
(42.267628, -88.998854)
(42.269171, -71.811894)
(42.269859, -74.924612)
(42.270639, -89.019536)
(42.271228, -71.011079)
(42.273157, -83.68268)
(42.274853, -71.808339)
(42.275921, -83.742769)
(42.282194, -85.613759)
(42.283344, -89.67342)
(42.286324, -83.445507)
(42.290789, -85.601857)
(42.291554, -71.306605)
(42.294226, -71.828991)
(42.297017, -71.264057)
(42.297116, -71.437565)
(42.306174, -88.993544)
(42.312292, -71.263821)
(42.312881, -71.036865)
(42.31379, -71.79503)
(42.317287, -83.231417)
(42.318111, -72.638097)
(42.324639, -83.236056)
(42.325852, -72.531469)
(42.327299, -83.054497)
(42.329249, -71.09549)
(42.335638, -85.177329)
(42.336213, -71.169242)
(42.336632, -71.094983)
(42.336825, -71.101244)
(42.336862, -71.099275)
(42.3393, -71.099967)
(42.339992, -71.088782)
(42.340602, -71.103634)
(42.342148, -71.24347)
(42.346646, -71.089405)
(42.350966, -71.071615)
(42.351118, -71.107942)
(42.351291, -71.310561)
(42.352202, -71.065384)
(42.354164, -88.012291)
(42.355253, -71.074125)
(42.357945, -71.060917)
(42.358994, -83.068998)
(42.359243, -71.093226)
(42.361839, -83.062352)
(42.365727, -71.260155)
(42.369968, -71.070645)
(42.372459, -72.518493)
(42.374471, -71.118313)
(42.374806, -71.069263)
(42.38012, -71.117303)
(42.381091, -71.072646)
(42.384323, -83.404722)
(42.385995, -71.222839)
(42.385999, -72.526728)
(42.40855, -71.118293)
(42.414222, -83.139158)
(42.419279, -83.430958)
(42.422154, -76.494136)
(42.430003, -92.330633)
(42.4472, -76.483084)
(42.452236, -79.337375)
(42.457599, -75.071994)
(42.468861, -75.063632)
(42.469188, -83.238529)
(42.473891, -96.359464)
(42.474072, -83.25003)
(42.482953, -96.348874)
(42.490067, -94.20299)
(42.49726, -90.693428)
(42.502006, -76.287586)
(42.503575, -70.890234)
(42.503908, -90.679023)
(42.504022, -89.029285)
(42.50599, -82.972377)
(42.509475, -90.690487)
(42.514923, -92.459703)
(42.524328, -71.274931)
(42.526443, -96.428444)
(42.527524, -93.265853)
(42.553296, -70.840847)
(42.573888, -83.147197)
(42.579837, -114.473901)
(42.582628, -87.820105)
(42.586638, -83.879987)
(42.588298, -71.789666)
(42.590103, -70.968044)
(42.590567, -70.82151)
